first_name,last_name,cust_title,business_name,cust_phone,cust_ext,sales_contact,contact_addr,contact_city,contact_state,contact_zip,contact_email,business_type,sales_contact,var_info_1,var_info_2,var_info_3,var_info_4,var_info_5,var_info_6,var_info_7,var_info_8,var_info_9,var_info_10
New ,Prospect ,,Disney's Fort Wilderness Resort & Campground,4078242900,,,4510 Fort Wilderness Trl,,FL,"32819
",,Hotel Resort,,1.95034E+14,,,,,,,,,
New ,Prospect ,,Disney's Magical Express,,,,,,FL,"32819
",,Local Business,,1.38194E+14,,,,,,,,,
New ,Prospect ,,Disney's Pin Traders,4079395277,,,1750 E Buena Vista Dr,Orlando,FL,32822,,Collectibles Store,,3.42583E+14,http://www.hooters.com,,,,,,,,
New ,Prospect ,,Disney's Port Orleans Resort - French Quarter,4079345000,,,2201 Orleans Dr,,FL,"32819
",,Hotel Resort,,3.42457E+11,,,,,,,,,
New ,Prospect ,,Disney's Saratoga Springs Resort And Spa,4078271100,,,1960 Broadway,,FL,"32819
",,Hotel Resort,,1.54327E+14,,,,,,,,,
New ,Prospect ,,Dockside Margaritas,4079395277,,,,Orlando,FL,32821,,Bar,,4.48973E+14,http://www.palcamporestaurant.com,,,,,,,,
New ,Prospect ,,Doctor Doom's Fearfall,4073638000,,,"universal,ioa",,FL,"32819
",,Amusement Center,,1.08773E+14,,,,,,,,,
New ,Prospect ,,Dolce Vita Salon - Orlando,4076501811,,,25 Park Lake St,Orlando,FL,32812,info@dolcevitasalons.com,Hair Salon,,81095368507,www.fishonfireorlando.net,,,,,,,,
New ,Prospect ,,Dolce Vita Salon - Winter Park,4073743333,,,1286 Orange Ave,,FL,"32819
",winterpark@dolcevitasalons.com,Hair Salon,,1.59904E+14,,,,,,,,,
New ,Prospect ,,DoveCote,4079301700,,,390 N Orange Ave,,FL,"32819
",,Restaurant,,4.34025E+14,,,,,,,,,
New ,Prospect ,,Downtown Arts District Orlando,4076487060,,,11 E Pine St,Orlando,FL,32824,publicrelations@dadorlando.com,Art Gallery,,3.61492E+14,http://www.iglesiacasadepan.com,,,,,,,,
New ,Prospect ,,Downtown CREDO,4075190643,,,706 W Smith St,,FL,"32819
",nicole@downtowncredo.com,Coffee Shop,,1.83974E+11,,,,,,,,,
New ,Prospect ,,Downtown Credo Cafe,,,,,Orlando,FL,32819,,Coffee Shop,,1.78612E+14,,,,,,,,,
New ,Prospect ,,Downtown Food & Wine Fest,4079191000,,,,,FL,"32819
",dtfoodwinefest@cbsradio.com,Event,,1.06077E+14,,,,,,,,,
New ,Prospect ,,Downtown Orlando YMCA,4078966901,,,433 N Mills Ave,,FL,"32819
",,Gym/Physical Fitness Center,,1.10218E+14,,,,,,,,,
New ,Prospect ,,Downtown PourHouse,4074257687,,,20 South Orange,,FL,"32819
",downtownpourhouse@gmail.com,Restaurant,,1.88466E+11,,,,,,,,,
New ,Prospect ,,DQ Grill & Chill of Kissimmee,4078466305,,,1217 W Vine St,,FL,"32819
",dqcakes@live.com,Smoothie & Juice Bar,,5.95746E+14,,,,,,,,,
New ,Prospect ,,Dragonfly Robata Grill & Sushi,4073703359,,,7972 Via Dellagio Way,,FL,"32819
",marketing@dragonflyrestaurants.com,Asian Restaurant,,1.73314E+14,,,,,,,,,
New ,Prospect ,,"Driftwood Market - Orlando, FL",4079302570,,,2308 Edgewater Drive,Orlando,FL,32821,driftwooddm@gmail.com,Fashion,,2.69004E+14,https://www.ihg.com/holidayinnresorts/hotels/us/en/orlando/disfs/hoteldetail,,,,,,,,
New ,Prospect ,,Drury Inn & Suites Orlando,4073541101,,,7301 West Sand Lake Road,Orlando,FL,32817,,Local Business,,2.6009E+14,http://plazaonuniversity.com,,,,,,,,
New ,Prospect ,,Duff Gardens,,,,Universal Studios,,FL,"32819
",,Pub,,4.06257E+14,,,,,,,,,
New ,Prospect ,,Dunkin Donuts,4076584655,,,10395 Narcoossee Rd,Orlando,FL,32803,,Coffee Shop,,2.62251E+14,https://grubhub.com/restaurant/Bikkuri-Sushi-1915-E-Colonial-Dr-Orlando/282209,,,,,,,,
New ,Prospect ,,Dunkin Donuts,4079332545,,,807 W Vine St,Orlando,FL,32819,,Coffee Shop,,2.38677E+14,http://www.daveschool.com ,,,,,,,,
New ,Prospect ,,Dunkin' Donuts,4078849808,,,212 E Main St,Orlando,FL,32819,,Coffee Shop,,1.52892E+14,www.ThePointOrlando.com ,,,,,,,,
New ,Prospect ,,Duraburb Inc,4072579657,,,1144 Ocoee Apopka rd,Orlando,FL,32801,,Motor Vehicle Company,,1.1553E+15,http://www.schumannsjagerhaus.com/,,,,,,,,
New ,Prospect ,,Durian Durian Asian Thai Restaurant,4072822992,,,"10743 Narcoossee Rd, Unit A20",,FL,"32819
",,Asian Fusion Restaurant,,1.30828E+11,,,,,,,,,
New ,Prospect ,,Earl of Sandwich,4079381762,,,1750 E Buena Vista Dr,,FL,"32819
",,Local Business,,1.43595E+14,,,,,,,,,
New ,Prospect ,,"Earls Kitchen + Bar, Mall at Millenia",4073458260,,,4200 Conroy Rd - Unit H246,Orlando,FL,32832,social@earls.ca,Restaurant,,7.15256E+14,www.EagleCreekGolf.Info,,,,,,,,
New ,Prospect ,,East End Market,3212363316,,,3201 Corrine Dr,,FL,"32819
",info@eastendmkt.com,Restaurant,,2.29779E+14,,,,,,,,,
New ,Prospect ,,Eatonville Hungerford Gym,,,,Kennedy Blvd,,FL,"32819
",,Gym/Physical Fitness Center,,2.01339E+14,,,,,,,,,
New ,Prospect ,,Eddie V's Prime Seafood,4073553011,,,7488 W Sand Lake Rd,,FL,"32819
",orlando@eddiev.com,Local Business,,5.14256E+14,,,,,,,,,
New ,Prospect ,,Eden Bar,4076291088,,,1300 S Orlando Ave,Orlando,FL,32805,,American Restaurant,,1.39992E+14,http://www.parliamenthouse.com/,,,,,,,,
New ,Prospect ,,Educe Salon Orlando,4074402840,,,936 Mills Ave N,Orlando,FL,32819,info@educesalon.com,Hair Salon,,4.38271E+14,http://Www.shophulkhogan.com,,,,,,,,
New ,Prospect ,,Edyth Bush Institute for Philanthropy & Nonprofit Leadership,4079756414,,,200 E New England Ave,,FL,"32819
",ebi@rollins.edu,School,,1.88478E+11,,,,,,,,,
New ,Prospect ,,Einstein Bros Bagels,4077864788,,,340 N State Road 434,Winter Park,FL,32789,,Local Business,,1.14629E+14,http://www.stellaluca.com,,,,,,,,
New ,Prospect ,,El bodegon Tapas and Wine,4076281078,,,400 S Orlando Ave,Orlando,FL,32803,leo.bodegon@gmail.com,Tapas Bar & Restaurant,,34137860176,http://www.lafitness.com/Pages/clubhome.aspx?clubid=289&ORLANDO-Florida+GYUM&utm_source=facebook&utm_medium=facebooklocations&utm_campaign=maps,,,,,,,,
New ,Prospect ,,El caldero de la abuela,93964543,,,1000 west vine st kissimmee FL,Orlando,FL,32806,,Latin American Restaurant,,1.66054E+14,http://roguepuborlando.com,,,,,,,,
New ,Prospect ,,El Cilantrillo cafe & restaurant,4072014505,,,3628 W Vine St,Lake Buena Vista,FL,32830,,Caribbean Restaurant,,2.08429E+14,https://www.bestwestern.com/en_US/book/hotel-details.10288.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G%3Ayext%3Awebsite%3A10288,,,,,,,,
New ,Prospect ,,El Palacio Buffet,,,,W Vine St,,FL,"32819
",,Dominican Restaurant,,1.11709E+14,,,,,,,,,
New ,Prospect ,,El Potro - Orlando's Best Mexican Restaurant,4079759132,,,"501 Orlando Ave N, Ste 217",,FL,"32819
",,Mexican Restaurant,,2.1719E+14,,,,,,,,,
New ,Prospect ,,El Potro Mexican Restaurant,4078864934,,,901 S Orange Blossom Trl,Orlando,FL,32801,,Mexican Restaurant,,1.47944E+14,http://kresrestaurant.com/,,,,,,,,
New ,Prospect ,,El Rey De Los Pollos,4073435030,,,917 N John Young Pkwy,,FL,"32819
",,Mexican Restaurant,,4.84214E+14,,,,,,,,,
New ,Prospect ,,El Tapatio Mexican Restaurant,4075728500,,,1804 W Vine St,Orlando,FL,32806,eltapatiokissimmee@yahoo.com,Bar & Grill,,2.35889E+14,http://ufhealthcancerorlando.com,,,,,,,,
New ,Prospect ,,Electric Daisy Carnival - EDC Orlando,,,,1 Citrus Bowl Pl,Winter Park,FL,32789,info@insomniac.com,Festival,,9.7935E+14,https://cityofwinterpark.org/farmers-market/,,,,,,,,
New ,Prospect ,,Electronic Arts - Tiburon,4078388000,,,1950 Summit Park Dr. (At Maitland Summit Park Dr) Orlando FL 32810,Orlando,FL,32819,,Video Game,,1.07671E+14,http://www.searanet.org,,,,,,,,
New ,Prospect ,,Elephant Football League (EFL),4077865040,,,"940 Centre Circle, Suites 3002-3006",,FL,"32819
",pachypro47@gmail.com,Company,,2.14218E+14,,,,,,,,,
New ,Prospect ,,Elixir Orlando,4079853507,,,9 W Washington St,Apopka,FL,32703,info@elixirorlando.net,Performance & Event Venue,,3.94212E+14,http://www.sherwoodstinyhouses.com,,,,,,,,
New ,Prospect ,,Elle Vie Glam,4079006642,,,936 N Mills Ave,Orlando,FL,32819,elleviesalon@gmail.com,Hair Salon,,3.45424E+14,www.sleuths.com,,,,,,,,
New ,Prospect ,,Embassy Suites by Hilton Orlando Downtown,4078411000,,,191 East Pine Street,,FL,"32819
",,Local Business,,1.37891E+14,,,,,,,,,
New ,Prospect ,,Ember Orlando,4078495200,,,42 W Central Blvd,Orange,FL,32733,pghalam@cseorlando.com,Bar,,1.44119E+14,http://www.galaoftheroyalhorses.com,,,,,,,,
New ,Prospect ,,Emeril's Orlando,4072242424,,,6000 Universal Blvd,Kissimmee,FL,34741,,Cafe,,1.03382E+11,http://www.X.co/BlancaVIP,,,,,,,,
New ,Prospect ,,Emeril's Tchoup Chop,4075032467,,,6300 Hollywood Way,,FL,"32819
",,Asian Restaurant,,1.02085E+11,,,,,,,,,
New ,Prospect ,,Enclave Suites Orlando,4073511155,,,6165 Carrier Dr,,FL,"32819
",,Hotel,,1.28784E+14,,,,,,,,,
New ,Prospect ,,Encore Dance Studio,4077302932,,,"8257 Narcoossee Park Dr, Ste 508",,FL,"32819
",encorestudioemail@gmail.com,School,,3.94177E+14,,,,,,,,,
New ,Prospect ,,Enzian Theater,4076291088,,,1300 S Orlando Ave,,FL,"32819
",marketing@enzian.org,Restaurant,,12393331829,,,,,,,,,
New ,Prospect ,,Eola Wine Company,4074819100,,,430 E Central Blvd,,FL,"32819
",scott@eolawinecompany.com,Restaurant,,3.33712E+14,,,,,,,,,
New ,Prospect ,,Epcot International Flower and Garden Festival Fans,,,,Lake Buena Vista Dr,,FL,"32819
",,Event,,5.09472E+14,,,,,,,,,
New ,Prospect ,,ERA Grizzard Real Estate,8004766966,,,934 N Magnolia Ave,,FL,"32819
",,Real Estate,,1.05203E+11,,,,,,,,,
New ,Prospect ,,EradiTatt Tattoo Removal,4072787066,,,888 North Orange Avenue,Orlando,FL,32714,,Local Business,,1.3818E+15,,,,,,,,,
New ,Prospect ,,Erin Mckenna's Bakery,8554622292,,,1642 E Buena Vista Dr,Orlando,FL,32805,,Cupcake Shop,,1.4472E+15,http://www.ourm.org,,,,,,,,
New ,Prospect ,,Ethos Vegan Kitchen,4072283898,,,601 S New York Ave,Longwood,FL,32752,info@ethosvegankitchen.com,Vegetarian/Vegan Restaurant,,1.19897E+14,www.zoomomscience.com,,,,,,,,
New ,Prospect ,,EVE Orlando,4076027462,,,110 S Orange Ave,,FL,"32819
",info@eveorlando.com,Lounge,,2.20624E+14,,,,,,,,,
New ,Prospect ,,Everybody Dance,3216625565,,,200 W New England Ave,,FL,"32819
",stuart@everybodydance.com,School,,3.57717E+11,,,,,,,,,
New ,Prospect ,,Excellent Destinations,4077916362,,,PO Box 450914,,FL,"32819
",info@excellentdestinations.org,Hotel Resort,,1.42149E+15,,,,,,,,,
New ,Prospect ,,EXIT Realty Seybold Brokers,4076474321,,,1313 W. Fairbanks Ave.,Orlando,FL,"32819
",broker16@seyboldre.com,Local Service,,1.31978E+14,www.bentocafesushi.com ,,,,,,,,
New ,Prospect ,,Faith Arts Village Orlando,4072221231,,,221 E Colonial Dr,,FL,"32819
",willbenton@faithartsvillage.com,Art Museum,,2.84089E+14,,,,,,,,,
New ,Prospect ,,Falcon's Fire Golf Club,4072395445,,,3200 Seralago Blvd,Orlando,FL,32819,proshop@falconsfire.com,American Restaurant,,63649881584,https://www.loewshotels.com/m/cabana-bay-hotel,,,,,,,,
New ,Prospect ,,Fame Friday's at Ember,4076004565,,,42 W Central Blvd,Orlando,FL,32827,,Lounge,,1.46044E+15,http://www.407cafe.com/,,,,,,,,
New ,Prospect ,,Fantasia Fairways Mini Golf Course,4079347639,,,1205 Epcot Resorts Blvd,Apopka,FL,32703,,Miniature Golf Course,,1.66805E+14,http://www.mgagymnastics.com,,,,,,,,
New ,Prospect ,,Feel Bach,8883889470,,,380 S State Rd 434 Suite 1004-291,Orlando,FL,32819,,Alternative & Holistic Health Service,,2.6278E+14,http://aquaticabyseaworld.com/en/orlando/,,,,,,,,
New ,Prospect ,,Fells Cove Subdivision,4077975173,,,Fells Cove Ave,Orlando,FL,32803,gina@ginadegori.com,Local Service,,3.53849E+14,,,,,,,,,
New ,Prospect ,,Ferg's Depot,4073672952,,,78 W Church St,Orlando,FL,32819,orlando@fergsdepot.com,American Restaurant,,1.49213E+14,http://www.officialorlandoeye.com,,,,,,,,
New ,Prospect ,,Ferias na Disney Orlando,4598030444,,,La Fuentes Dr Kissimmee,,FL,"32819
",contato@feriasnadisneyorlando.com.br,Hotel & Lodging,,5.13235E+14,,,,,,,,,
New ,Prospect ,,Ferrari-Maserati of Central Florida,4076674300,,,525 S Lake Destiny Dr,Lake Buena Vista,FL,32830,,Car Dealership,,3.02853E+14,http://www.buenavistapalace.com/,,,,,,,,
New ,Prospect ,,Fiddlers Green Irish Pub & Eatery,4076452050,,,544 W Fairbanks Ave,,FL,"32819
",,Irish Restaurant,,1.13558E+14,,,,,,,,,
New ,Prospect ,,Field House Orlando,4072483474,,,"7958 Via Dellagio Way, # 100",Kissimmee,FL,34741,info@fieldhouseorlando.com,Sports Bar,,3.40945E+14,http://www.fbckissimmee.com,,,,,,,,
New ,Prospect ,,Fields BMW Winter Park,4076282100,,,963 N Wymore Rd,Orlando,FL,32819,,Car Dealership,,1.68808E+14,http://www.hashhouseagogo.com/,,,,,,,,
New ,Prospect ,,Fiesta in the Park,3212812185,,,600 E Robinson St,,FL,"32819
",dan.leaphart@coxinc.com,Arts & Entertainment,,1.74653E+14,,,,,,,,,
New ,Prospect ,,Fig & Flour Bakery,4077488931,,,1076 W SR 436 #1150,Orlando,FL,32801,hello@figandflour.com,Caterer,,4.8543E+14,http://www.thevintagelounge.com,,,,,,,,
New ,Prospect ,,Finnhenry's Public House,4076480100,,,39 N Orange Ave,,FL,"32819
",,Pub,,3.92604E+14,,,,,,,,,
New ,Prospect ,,Firebirds Wood Fired Grill,4075819861,,,1562 North Mills Avenue,Orlando,FL,32712,,Steakhouse,,9.6859E+14,,,,,,,,,
New ,Prospect ,,Firefly Kitchen and Bar - Winter Park,4076775000,,,480 Orlando Ave N,Kissimmee,FL,34741,fireflykitchen@aol.com,Beer Bar,,2.05736E+14,http://www.myroidesign.com,,,,,,,,
New ,Prospect ,,Firefly Salon,4073254899,,,1309 Edgewater Dr,,FL,"32819
",christie.anderson67@yahoo.com,Hair Salon,,1.37004E+14,,,,,,,,,
New ,Prospect ,,Firehouse Subs Kissimmee,4075187827,,,1305 W Vine St,Orlando,FL,32817,,Sandwich Shop,,5.88721E+14,http://www.campusapts.com/alafaya,,,,,,,,
New ,Prospect ,,First Landings Aviation,4078867612,,,"1321 Apopka Airport Rd, Unit FBO",Lake Buena Vista,FL,32836,info@firstlandings.com,School,,89440499515,www.chevys.com,,,,,,,,
New ,Prospect ,,"First Watch – Breakfast, Brunch & Lunch",4078238146,,,3402 Technological Avenue,Orlando,FL,32819,dancerchic3830@aol.com,Breakfast & Brunch Restaurant,,1.53403E+14,http://soupasaiyan.com,,,,,,,,
New ,Prospect ,,"First Watch – Breakfast, Brunch & Lunch",4073635622,,,"7500 W. Sand Lake Road, #A101",,FL,"32819
",,Local Business,,1.20417E+14,,,,,,,,,
New ,Prospect ,,"First Watch – Breakfast, Brunch & Lunch",4077741830,,,2425 W. State Road 434,,FL,"32819
",,Local Business,,1.1601E+14,,,,,,,,,
New ,Prospect ,,"First Watch – Breakfast, Brunch & Lunch",4079855857,,,"1414 North Mills Ave., Suite 180",Orlando,FL,32801,,Local Business,,6.83704E+14,http://MainframeRE.com,,,,,,,,
New ,Prospect ,,"First Watch – Breakfast, Brunch & Lunch",4073313447,,,"2215 Aloma Avenue, Suite K1",,FL,"32819
",,Local Business,,1.36829E+14,,,,,,,,,
New ,Prospect ,,Fish on Fire,4078126881,,,7937 Daetwyler Dr,Orlando,FL,32803,foforlando@aol,Bar,,1.48189E+11,http://www.parkavecds.com,,,,,,,,
New ,Prospect ,,FishBones - Orlando,4073520135,,,6707 W Sand Lake Rd,,FL,"32819
",groupevents@tottrg.com,Seafood Restaurant,,1.62168E+11,,,,,,,,,
New ,Prospect ,,"Fishing Florida Radio with BooDreaux, Captain Mike Ortego and Steve Chapman",4079168255,,,2500 Maitland Center Pkwy,Orlando,FL,32821,info@fishingfloridaradio.com,Sports & Recreation,,1.23348E+14,http://www.marriott.com/hotels/travel/mcolx-springhill-suites-orlando-lake-buena-vista-in-marriott-village/,,,,,,,,
New ,Prospect ,,Fitness Xperts,4076823116,,,224 W Central Pkwy,,FL,"32819
",thefitnessxperts@gmail.com,Gym/Physical Fitness Center,,1.50797E+14,,,,,,,,,
New ,Prospect ,,Flippers,4072439797,,,4498 N Alafaya Trl Ste 352,Orlando,FL,32804,,Pizza Place,,1.99397E+14,www.citymaidgreen.com,,,,,,,,
New ,Prospect ,,Florean Fortescue's Ice Cream Parlour,,,,"North Side, Diagon Alley",Orlando,FL,32804,,Ice Cream Shop,,1.96316E+14,snsnails.com,,,,,,,,
New ,Prospect ,,Florida A&M University College of Law,4072543268,,,201 Beggs Ave,,FL,"32819
",famulaw.amissions@famu.edu,School,,1.46447E+14,,,,,,,,,
New ,Prospect ,,Florida Gun Shows,4074106870,,,,,FL,"32819
",kim@floridagunshows.com,Event,,1.3352E+14,,,,,,,,,
New ,Prospect ,,Florida Music Festival,,,,,Orlando,FL,32830,artistrelations@floridamusicfestival.com,Performance & Event Venue,,8316614899,https://disneyworld.disney.go.com/destinations/hollywood-studios/,,,,,,,,
New ,Prospect ,,Florida’s Best All Natural Products,8007358912,,,839 Sunshine Ln,,FL,"32819
",info@floridasbestinc.com,Shopping & Retail,,2.49745E+14,,,,,,,,,
New ,Prospect ,,Fly Smart Pilot Training,,,,3700 Commerce Blvd,,FL,"32819
",felipe@learntoflysmart.com,School,,2.5382E+14,,,,,,,,,
New ,Prospect ,,Fogo de Chão,4073700711,,,8282 International Dr,,FL,"32819
",,Local Business,,2.66362E+14,,,,,,,,,
New ,Prospect ,,Forever Young CrossFit,3216620768,,,5895 Carrier Dr,,FL,"32819
",info@foreveryoungcrossfit.com,Gym/Physical Fitness Center,,1.50635E+15,,,,,,,,,
New ,Prospect ,,Four Points by Sheraton Orlando International Drive,4073512100,,,5905 International Dr,,FL,"32819
",reservations@fourpointsinternationaldrive.com,Local Business,,1.43713E+14,,,,,,,,,
New ,Prospect ,,Fox Sports Bar,4078511334,,,1  Jeff Fuqua Blvd,,FL,"32819
",,Sports Bar,,1.22371E+14,,,,,,,,,
New ,Prospect ,,Foxtail Coffee,4079517931,,,1282 Orange Ave.,,FL,"32819
",info@foxtailcoffee.com,Coffee Shop,,6.86382E+14,,,,,,,,,
New ,Prospect ,,Fran Carlton Recreation Center,4077031704,,,11 N Forest Ave,,FL,"32819
",,Recreation Center,,1.19269E+14,,,,,,,,,
New ,Prospect ,,Francesco's Italian Restaurant,4079605533,,,400 S Orlando Ave,,FL,"32819
",,Italian Restaurant,,3.91327E+14,,,,,,,,,
New ,Prospect ,,Frank & Steins,4074129230,,,150 S Magnolia Ave,,FL,"32819
",info@frankandsteins.com,Hot Dog Joint,,1.9462E+14,,,,,,,,,
New ,Prospect ,,Fratelli's Italian Restaurant,4074225500,,,373 N Orange Ave,Winter Park,FL,32792,julian@fratelliitalianrestaurant.com,Italian Restaurant,,2.32507E+14,http://www.monkeyjoes.com/locations/winter-park,,,,,,,,
New ,Prospect ,,"Freddy's Frozen Custard & Steakburgers Orlando, FL, University",4076746085,,,11662 University Blvd,Kissimmee,FL,34741,feedback@freddysusa.com,Burger Restaurant,,2.15329E+14,http://www.kissimmeemainstreet.com ,,,,,,,,
New ,Prospect ,,Fresco Italian Restaurant,4073635775,,,7721 Turkey Lake Rd,Doctor Phillips,FL,32819,info@frescoorlando.com,Pizza Place,,1.70873E+14,http://www.urbain40.com,,,,,,,,
New ,Prospect ,,Friendly's Restaurant & Ice Cream,4073451655,,,8718 International Dr,Orlando,FL,32805,,American Restaurant,,1.95361E+14,http://orlando.electricdaisycarnival.com,,,,,,,,
New ,Prospect ,,Froggers Apopka,4078140650,,,1601 Rock Springs Rd,Lake Buena Vista,FL,32830,,New American Restaurant,,1.48331E+15,www.hiorlando.com ,,,,,,,,
New ,Prospect ,,Frontera Cocina,4075609197,,,1604 E. Buena Vista Drive,,FL,"32819
",info@fronteracocina.com,Mexican Restaurant,,1.29421E+15,,,,,,,,,
New ,Prospect ,,Frosty's Christmastime Lounge,4079690911,,,50 East Central Blvd,,FL,"32819
",,Lounge,,6.23641E+14,,,,,,,,,
New ,Prospect ,,Fuddruckers,4073526464,,,"5250 International Dr., Ste. E1",,FL,"32819
",,Local Business,,1.75286E+14,,,,,,,,,
New ,Prospect ,,Fuji Sushi Japanese Cuisine,4076451299,,,1449 Lee Rd,,FL,"32819
",fujisushiwinterpark@gmail.com,Sushi Restaurant,,2.10083E+14,,,,,,,,,
New ,Prospect ,,Full Circle Yoga,4076443288,,,972 Orange Ave,Winter Park,FL,32792,,Yoga Studio,,1.90118E+11,http://www.championkaratewp.com,,,,,,,,
New ,Prospect ,,Full Throttle Rc Raceway,4073984476,,,3103 Florida Coach Dr,Orlando,FL,32806,,Sports & Recreation,,3.32145E+14,http://www.christchurchorl.org/,,,,,,,,
New ,Prospect ,,Fun Spot America,4073633867,,,5700 Fun Spot Way,,FL,"32819
",social@fun-spot.com,Amusement & Theme Park,,1.8402E+11,,,,,,,,,
New ,Prospect ,,Fuzzy's Taco Shop,4077907750,,,795 Gateway Dr,,FL,"32819
",altamontesprings@fuzzystacoshop.com,Local Business,,7.99117E+14,,,,,,,,,
New ,Prospect ,,FX Hair Studio Felicia's Salon,4077888665,,,"1002 W State Road 436, Ste 1006",,FL,"32819
",feliciahair@yahoo.com,Hair Salon,,1.27989E+14,,,,,,,,,
New ,Prospect ,,Gala of The Royal Horses,,,,PO Box 1208,Orlando,FL,32819,info@galaoftheroyalhorses.com,Food & Beverage,,1.73153E+14,http://www.amorempedacosbakery.com,,,,,,,,
New ,Prospect ,,Gallery On The Edge,4076154683,,,2300 Edgewater Dr,,FL,"32819
",galleryontheedge@yahoo.com,Art Gallery,,4.48713E+14,,,,,,,,,
New ,Prospect ,,Game Changers,4076746571,,,7500 International Drive,,FL,"32819
",contactus@gamechangersfla.com,Sports Bar,,4.8633E+14,,,,,,,,,
New ,Prospect ,,GameFace Tattoo and Body Piercing LLC,4077570293,,,2015 S Orange Ave,Kissimmee,FL,34741,info@gamefacetattoo.com,Tattoo & Piercing Shop,,3.71418E+14,http://kissgolfclub.com,,,,,,,,
New ,Prospect ,,Gary Lambert Salon,4076288659,,,517 S Park Ave,Orlando,FL,32801,lauren@lambertsalon.com,Hair Salon,,2.76511E+11,http://frostys-orlando.com,,,,,,,,
New ,Prospect ,,Gator Golf LLC,4073632001,,,6586 International Dr,Altamonte Springs,FL,32714,,Miniature Golf Course,,1.15698E+14,http://www.oneew.com,,,,,,,,
New ,Prospect ,,Gaviota Seafood & Fine Peruvian Cuisine,4074284682,,,100  S Eola Dr. #104,,FL,"32819
",info@gaviotarestaurant.com,Diner,,3.49167E+14,,,,,,,,,
New ,Prospect ,,GB's Bottle Shop and Tasting Bar,4076340110,,,531 Virginia Dr,,FL,"32819
",contact@gbbottleshop.com,Pub,,1.5028E+15,,,,,,,,,
New ,Prospect ,,Geezers Tree Climbing Championship,4075094805,,,520 Main St,Kissimmee,FL,34741,danae@greenleafsafety.org,Sports & Recreation,,1.97224E+11,http://www.dreambuildersrealty.com,,,,,,,,
New ,Prospect ,,Germany In Epcot,,,,,,FL,"32819
",,Arts & Entertainment,,1.51223E+14,,,,,,,,,
New ,Prospect ,,Ghirardelli Soda Fountain,4079348855,,,1710 E Buena Vista Dr,,FL,"32819
",,Ice Cream Shop,,1.03544E+14,,,,,,,,,
New ,Prospect ,,Gideon's Bakehouse,,,,3201 Corrine Dr,Orlando,FL,32801,,Dessert Shop,,2.81726E+11,events.orlandosentinel.com/venues/orl-other-bar-on-wall-street-the...,,,,,,,,
New ,Prospect ,,Ginny's Orchids,4079272128,,,163 E Morse Blvd,Orlando,FL,32804,ginnysorchids@gmail.com,Shopping & Retail,,2.43585E+11,http://www.groundingroots.com,,,,,,,,
New ,Prospect ,,Giordano's Pizza,4073770022,,,6203 W Sand Lake Rd,,FL,"32819
",,Italian Restaurant,,1.08398E+14,,,,,,,,,
New ,Prospect ,,Giovanni's Italian Restaurant & Pizzeria Oviedo,4073595900,,,"4250 Alafaya Trl, Ste 132",Orlando,FL,32827,,Italian Restaurant,,5.51033E+14,http://www.ymcacentralflorida.com/y-locations/lake-nona/,,,,,,,,
New ,Prospect ,,Giovanni's Italian Restaurant Lake Nona,4079306397,,,10663 Narcoossee Rd,,FL,"32819
",giovannislakenona@yahoo.com,Bar & Grill,,1.67037E+15,,,,,,,,,
New ,Prospect ,,Giraffas IDrive,4072269191,,,5415 International Dr,Orlando,FL,32832,social@giraffas.com,Brazilian Restaurant,,6.15397E+14,http://www.BTNwildlife.org,,,,,,,,
New ,Prospect ,,Gitto's Pizza,4073924669,,,120 S Orange Ave,,FL,"32819
",,Italian Restaurant,,3.73642E+14,,,,,,,,,
New ,Prospect ,,Glamour StyleZ,8663992564,,,61 Justin Drive,Orlando,FL,32804,veronasfashionique@gmail.com,Shopping & Retail,,1.21967E+15,http://www.browsagogo.com,,,,,,,,
New ,Prospect ,,Global Travel International,8002507912,,,1060 Maitland Center Commons Blvd,Lake Buena Vista,FL,32830,contact@gticorporate.com,Travel Agency,,69651203888,http://disneyworld.disney.go.com/resorts/saratoga-springs-resort-and-spa/,,,,,,,,
New ,Prospect ,,Global UCF,4078820200,,,4356 Scorpius Street,Winter Park,FL,32789,info@globalucf.com,School,,1.42162E+15,www.CharyliStores.com,,,,,,,,
New ,Prospect ,,Glory Martial Arts,,,,2417 E South St,Orlando,FL,32801,glorymartialarts@gmail.com,Sports & Recreation,,1.5337E+14,http://baoery.com,,,,,,,,
New ,Prospect ,,Golden Corral,4073526606,,,8032 International drive,,FL,"32819
",,Local Business,,1.17664E+14,,,,,,,,,
New ,Prospect ,,Golden Corral,4074471055,,,5535 S. Kirkman rd,Orlando,FL,32801,,Local Business,,1.52646E+14,http://www.SocoThorntonPark.com,,,,,,,,
New ,Prospect ,,Golden Krust Kissimmee,4079448879,,,1009 W Vine St,Orlando,FL,32801,kissimmeegoldenkrust@yahoo.com,Caribbean Restaurant,,1.14157E+14,www.cityoforlando.net/fire,,,,,,,,
New ,Prospect ,,Gold's Gym Florida,4072269996,,,7733 Turkey Lake Rd,,FL,"32819
",ggdrphillips@goldsgymorlando.net,Gym/Physical Fitness Center,,2.91774E+11,,,,,,,,,
